,0
8138,19.0
8139,8.0
8140,69.0
8141,100.0
8142,65.0
8143,37.0
8144,95.0
8145,20.0
8146,52.0
8147,100.0
8148,25.0
8149,100.0
8150,100.0
8151,36.0
8152,100.0
8153,67.0
8154,59.0
8155,25.0
8156,100.0
8157,24.0
8158,38.0
8159,100.0
8160,15.0
8161,25.0
8162,15.0
8163,17.0
8164,100.0
8165,42.0
8166,36.0
8167,37.0
8168,55.0
8169,23.0
8170,100.0
8171,94.0
8172,71.0
8173,27.0
8174,40.0
8175,48.0
8176,44.0
8177,29.0
8178,97.0
8179,92.0
8180,85.0
8181,100.0
8182,68.0
8183,76.0
8184,9.0
8185,36.0
8186,21.0
8187,84.0
8188,13.0
8189,47.0
8190,61.0
8191,47.0
8192,18.0
8193,100.0
8194,29.0
8195,30.0
8196,43.0
8197,37.0
8198,18.0
8199,17.0
8200,100.0
8201,55.0
8202,30.0
8203,49.0
8204,39.0
8205,100.0
8206,100.0
8207,60.0
8208,21.0
8209,15.0
8210,15.0
8211,20.0
8212,32.0
8213,34.0
8214,100.0
8215,9.0
8216,23.0
8217,83.0
8218,100.0
8219,84.0
8220,14.0
8221,100.0
8222,60.0
8223,100.0
8224,15.0
8225,7.0
8226,100.0
8227,100.0
8228,65.0
8229,53.0
8230,35.0
8231,21.0
8232,41.0
8233,25.0
8234,11.0
8235,60.0
8236,12.0
8237,100.0
8238,27.0
8239,69.0
8240,35.0
8241,9.0
8242,59.0
8243,35.0
8244,100.0
8245,100.0
8246,100.0
8247,100.0
8248,27.0
8249,48.0
8250,30.0
8251,62.0
8252,100.0
8253,20.0
8254,93.0
8255,100.0
8256,14.0
8257,55.0
8258,36.0
8259,100.0
8260,49.0
8261,10.0
8262,13.0
8263,19.0
8264,42.0
8265,100.0
8266,7.0
8267,100.0
8268,28.0
8269,44.0
8270,64.0
8271,58.0
8272,27.0
8273,17.0
8274,50.0
8275,43.0
8276,23.0
8277,39.0
8278,11.0
8279,16.0
8280,13.0
8281,28.0
8282,21.0
8283,7.0
8284,17.0
8285,39.0
8286,13.0
8287,100.0
8288,100.0
8289,13.0
8290,22.0
8291,35.0
8292,47.0
8293,35.0
8294,100.0
8295,100.0
8296,78.0
8297,12.0
8298,9.0
8299,100.0
8300,79.0
8301,18.0
8302,13.0
8303,41.0
8304,100.0
8305,7.0
8306,7.0
8307,76.0
8308,28.0
8309,13.0
8310,62.0
8311,100.0
8312,33.0
8313,100.0
8314,77.0
8315,21.0
8316,16.0
8317,21.0
8318,45.0
8319,58.0
8320,80.0
8321,22.0
8322,22.0
8323,98.0
8324,100.0
8325,29.0
8326,45.0
8327,18.0
8328,100.0
8329,13.0
8330,36.0
8331,19.0
8332,84.0
8333,18.0
8334,76.0
8335,15.0
8336,100.0
8337,100.0
8338,8.0
8339,9.0
8340,17.0
8341,29.0
8342,68.0
8343,19.0
8344,20.0
8345,35.0
8346,100.0
8347,9.0
8348,39.0
8349,100.0
8350,17.0
8351,100.0
8352,82.0
8353,38.0
8354,31.0
8355,7.0
8356,17.0
8357,16.0
8358,100.0
8359,49.0
8360,82.0
8361,19.0
8362,100.0
8363,44.0
8364,11.0
8365,49.0
8366,33.0
8367,17.0
8368,14.0
8369,68.0
8370,57.0
8371,17.0
8372,45.0
8373,48.0
8374,15.0
8375,7.0
8376,32.0
8377,21.0
8378,29.0
8379,77.0
8380,94.0
8381,17.0
8382,13.0
8383,100.0
8384,7.0
8385,22.0
8386,25.0
8387,60.0
8388,65.0
8389,11.0
8390,96.0
8391,17.0
8392,96.0
8393,11.0
8394,90.0
8395,73.0
8396,11.0
8397,51.0
8398,92.0
8399,100.0
8400,64.0
8401,31.0
8402,8.0
8403,15.0
8404,49.0
8405,32.0
8406,100.0
8407,100.0
8408,21.0
8409,100.0
8410,37.0
8411,9.0
8412,27.0
8413,27.0
8414,52.0
8415,100.0
8416,100.0
8417,56.0
8418,61.0
8419,72.0
8420,100.0
8421,11.0
8422,100.0
8423,94.0
8424,17.0
8425,13.0
8426,11.0
8427,46.0
8428,32.0
8429,93.0
8430,11.0
8431,55.0
8432,100.0
8433,11.0
8434,37.0
8435,23.0
8436,39.0
8437,86.0
8438,74.0
8439,100.0
8440,100.0
8441,100.0
8442,48.0
8443,100.0
8444,68.0
8445,9.0
8446,35.0
8447,66.0
8448,100.0
8449,91.0
8450,100.0
8451,27.0
8452,100.0
8453,100.0
8454,88.0
8455,15.0
8456,41.0
8457,95.0
8458,63.0
8459,58.0
8460,50.0
8461,55.0
8462,100.0
8463,8.0
8464,100.0
8465,27.0
8466,100.0
8467,32.0
8468,75.0
8469,100.0
8470,21.0
8471,19.0
8472,100.0
8473,86.0
8474,53.0
8475,39.0
8476,28.0
8477,100.0
8478,83.0
8479,13.0
8480,21.0
8481,13.0
8482,86.0
8483,100.0
8484,11.0
8485,16.0
8486,53.0
8487,8.0
8488,13.0
8489,21.0
8490,45.0
8491,64.0
8492,89.0
8493,17.0
8494,15.0
8495,39.0
8496,49.0
8497,20.0
8498,35.0
8499,18.0
8500,7.0
8501,33.0
8502,17.0
8503,34.0
8504,100.0
8505,100.0
8506,31.0
8507,15.0
8508,100.0
8509,26.0
8510,13.0
8511,70.0
8512,100.0
8513,31.0
8514,51.0
8515,43.0
8516,45.0
8517,100.0
8518,35.0
8519,25.0
8520,100.0
8521,25.0
8522,73.0
8523,66.0
8524,27.0
8525,100.0
8526,33.0
8527,9.0
8528,17.0
8529,31.0
8530,51.0
8531,100.0
8532,46.0
8533,19.0
8534,100.0
8535,11.0
8536,55.0
8537,91.0
8538,33.0
8539,56.0
8540,15.0
8541,35.0
8542,100.0
8543,100.0
8544,45.0
8545,16.0
8546,83.0
8547,93.0
8548,70.0
8549,62.0
8550,17.0
8551,40.0
8552,13.0
8553,31.0
8554,100.0
8555,21.0
8556,95.0
8557,35.0
8558,15.0
8559,23.0
8560,20.0
8561,65.0
8562,100.0
8563,53.0
8564,98.0
8565,7.0
8566,100.0
8567,52.0
8568,83.0
8569,13.0
8570,23.0
8571,24.0
8572,27.0
8573,30.0
8574,52.0
8575,100.0
8576,34.0
8577,15.0
8578,11.0
8579,23.0
8580,100.0
8581,9.0
8582,100.0
8583,17.0
8584,27.0
8585,100.0
8586,100.0
8587,100.0
8588,14.0
8589,60.0
8590,87.0
8591,7.0
8592,100.0
8593,57.0
8594,9.0
8595,42.0
8596,69.0
8597,27.0
8598,100.0
8599,68.0
8600,37.0
8601,100.0
8602,99.0
8603,13.0
8604,17.0
8605,70.0
8606,57.0
8607,8.0
8608,34.0
8609,16.0
8610,100.0
8611,26.0
8612,63.0
8613,89.0
8614,40.0
8615,100.0
8616,39.0
8617,100.0
8618,67.0
8619,86.0
8620,7.0
8621,19.0
8622,9.0
8623,54.0
8624,15.0
8625,31.0
8626,67.0
8627,33.0
8628,41.0
8629,17.0
8630,31.0
8631,47.0
8632,100.0
8633,17.0
8634,100.0
8635,68.0
8636,11.0
8637,17.0
8638,100.0
8639,70.0
8640,15.0
8641,27.0
8642,23.0
8643,66.0
8644,100.0
8645,78.0
8646,100.0
8647,19.0
8648,59.0
8649,100.0
8650,23.0
8651,100.0
8652,100.0
8653,42.0
8654,44.0
8655,91.0
8656,68.0
8657,18.0
8658,100.0
8659,53.0
8660,100.0
8661,19.0
8662,62.0
8663,15.0
8664,27.0
8665,100.0
8666,100.0
8667,72.0
8668,13.0
8669,7.0
8670,20.0
8671,12.0
8672,100.0
8673,100.0
8674,16.0
8675,100.0
8676,100.0
8677,61.0
8678,11.0
8679,100.0
8680,76.0
8681,100.0
8682,100.0
8683,25.0
8684,31.0
8685,27.0
8686,40.0
8687,57.0
8688,15.0
8689,21.0
8690,56.0
8691,7.0
8692,45.0
8693,38.0
8694,16.0
8695,11.0
8696,43.0
8697,15.0
8698,93.0
8699,100.0
8700,9.0
8701,13.0
8702,100.0
8703,100.0
8704,100.0
8705,49.0
8706,16.0
8707,100.0
8708,22.0
8709,100.0
8710,46.0
8711,100.0
8712,25.0
8713,7.0
8714,28.0
8715,100.0
8716,78.0
8717,41.0
8718,13.0
8719,11.0
8720,21.0
8721,21.0
8722,85.0
8723,94.0
8724,8.0
8725,9.0
8726,100.0
8727,74.0
8728,95.0
8729,100.0
8730,26.0
8731,67.0
8732,100.0
8733,100.0
8734,45.0
8735,21.0
8736,71.0
8737,17.0
8738,23.0
8739,24.0
8740,100.0
8741,23.0
8742,11.0
8743,71.0
8744,7.0
8745,100.0
8746,89.0
8747,97.0
8748,17.0
8749,13.0
8750,23.0
8751,12.0
8752,83.0
8753,41.0
8754,100.0
8755,72.0
8756,100.0
8757,96.0
8758,21.0
8759,100.0
8760,78.0
8761,100.0
8762,36.0
8763,11.0
8764,100.0
8765,100.0
8766,33.0
8767,44.0
8768,100.0
8769,100.0
8770,42.0
8771,100.0
8772,100.0
8773,100.0
8774,46.0
8775,69.0
8776,40.0
8777,100.0
8778,74.0
8779,31.0
8780,9.0
8781,29.0
8782,100.0
8783,54.0
8784,100.0
8785,27.0
8786,31.0
8787,37.0
8788,80.0
8789,11.0
8790,100.0
8791,18.0
8792,17.0
8793,29.0
8794,29.0
8795,29.0
8796,74.0
8797,42.0
8798,100.0
8799,38.0
8800,25.0
8801,100.0
8802,15.0
8803,100.0
8804,100.0
8805,42.0
8806,7.0
8807,78.0
8808,11.0
8809,31.0
8810,7.0
8811,70.0
8812,67.0
8813,100.0
8814,100.0
8815,100.0
8816,7.0
8817,38.0
8818,88.0
8819,9.0
8820,59.0
8821,100.0
8822,90.0
8823,100.0
8824,100.0
8825,50.0
8826,7.0
8827,100.0
8828,100.0
8829,9.0
8830,100.0
8831,88.0
8832,24.0
8833,100.0
8834,39.0
8835,100.0
8836,22.0
8837,100.0
8838,100.0
8839,80.0
8840,60.0
8841,41.0
8842,91.0
8843,7.0
8844,32.0
8845,67.0
8846,100.0
8847,78.0
8848,56.0
8849,64.0
8850,18.0
8851,9.0
8852,9.0
8853,9.0
8854,44.0
8855,17.0
8856,100.0
8857,32.0
8858,42.0
8859,23.0
8860,35.0
8861,100.0
8862,26.0
8863,78.0
8864,27.0
8865,13.0
8866,82.0
8867,9.0
8868,13.0
8869,19.0
8870,100.0
8871,22.0
8872,50.0
8873,29.0
8874,46.0
8875,68.0
8876,27.0
8877,50.0
8878,89.0
8879,25.0
8880,11.0
8881,7.0
8882,100.0
8883,7.0
8884,16.0
8885,25.0
8886,79.0
8887,52.0
8888,13.0
8889,28.0
8890,34.0
8891,100.0
8892,36.0
8893,100.0
8894,35.0
8895,56.0
8896,29.0
8897,11.0
8898,55.0
8899,23.0
8900,28.0
8901,28.0
8902,54.0
8903,30.0
8904,86.0
8905,23.0
8906,37.0
8907,84.0
8908,33.0
8909,50.0
8910,21.0
8911,11.0
8912,47.0
8913,15.0
8914,14.0
8915,100.0
8916,93.0
8917,23.0
8918,21.0
8919,23.0
8920,100.0
8921,28.0
8922,88.0
8923,27.0
8924,23.0
8925,34.0
8926,100.0
8927,63.0
8928,36.0
8929,100.0
8930,15.0
8931,45.0
8932,17.0
8933,100.0
8934,100.0
8935,30.0
8936,93.0
8937,15.0
8938,100.0
8939,100.0
8940,27.0
8941,9.0
8942,100.0
8943,100.0
8944,34.0
8945,100.0
8946,21.0
8947,100.0
8948,100.0
8949,49.0
8950,16.0
8951,100.0
8952,100.0
8953,11.0
8954,39.0
8955,35.0
8956,100.0
8957,46.0
8958,100.0
8959,15.0
8960,100.0
8961,13.0
8962,94.0
8963,80.0
8964,39.0
8965,19.0
8966,14.0
8967,17.0
8968,100.0
8969,45.0
8970,20.0
8971,12.0
8972,53.0
8973,100.0
8974,87.0
8975,19.0
8976,22.0
8977,11.0
8978,100.0
8979,49.0
8980,100.0
8981,30.0
8982,23.0
8983,25.0
8984,37.0
8985,47.0
8986,100.0
8987,40.0
8988,17.0
8989,100.0
8990,29.0
8991,13.0
8992,100.0
8993,83.0
8994,75.0
8995,100.0
8996,78.0
8997,7.0
8998,16.0
8999,23.0
9000,100.0
9001,70.0
9002,100.0
9003,42.0
9004,11.0
9005,51.0
9006,100.0
9007,100.0
9008,86.0
9009,27.0
9010,33.0
9011,100.0
9012,34.0
9013,19.0
9014,19.0
9015,100.0
9016,100.0
9017,25.0
9018,100.0
9019,51.0
9020,95.0
9021,13.0
9022,17.0
9023,13.0
9024,49.0
9025,100.0
9026,75.0
9027,14.0
9028,15.0
9029,100.0
9030,26.0
9031,13.0
9032,100.0
9033,15.0
9034,27.0
9035,15.0
9036,15.0
9037,11.0
9038,100.0
9039,25.0
9040,31.0
9041,66.0
9042,25.0
9043,61.0
9044,73.0
9045,57.0
9046,71.0
9047,75.0
9048,11.0
9049,100.0
9050,52.0
9051,25.0
9052,68.0
9053,94.0
9054,57.0
9055,78.0
9056,37.0
9057,100.0
9058,72.0
9059,100.0
9060,23.0
9061,17.0
9062,33.0
9063,100.0
9064,92.0
9065,89.0
9066,100.0
9067,31.0
9068,28.0
9069,100.0
9070,100.0
9071,100.0
9072,30.0
9073,37.0
9074,43.0
9075,41.0
9076,22.0
9077,28.0
9078,66.0
9079,51.0
9080,29.0
9081,100.0
9082,9.0
9083,7.0
9084,18.0
9085,81.0
9086,100.0
9087,69.0
9088,38.0
9089,15.0
9090,27.0
9091,22.0
9092,60.0
9093,88.0
9094,37.0
9095,38.0
9096,25.0
9097,100.0
9098,100.0
9099,81.0
9100,70.0
9101,21.0
9102,100.0
9103,58.0
9104,49.0
9105,100.0
9106,31.0
9107,70.0
9108,21.0
9109,13.0
9110,89.0
9111,48.0
9112,100.0
9113,41.0
9114,27.0
9115,100.0
9116,9.0
9117,13.0
9118,100.0
9119,64.0
9120,100.0
9121,25.0
9122,11.0
9123,17.0
9124,24.0
9125,47.0
9126,52.0
9127,40.0
9128,53.0
9129,44.0
9130,40.0
9131,23.0
9132,100.0
9133,57.0
9134,100.0
9135,100.0
9136,100.0
9137,100.0
9138,100.0
9139,13.0
9140,100.0
9141,17.0
9142,35.0
9143,14.0
9144,100.0
9145,100.0
9146,85.0
9147,33.0
9148,7.0
9149,23.0
9150,92.0
9151,17.0
9152,19.0
9153,100.0
9154,100.0
9155,46.0
9156,100.0
9157,100.0
9158,63.0
9159,54.0
9160,59.0
9161,13.0
9162,34.0
9163,21.0
9164,13.0
9165,100.0
9166,19.0
9167,75.0
9168,72.0
9169,24.0
9170,45.0
9171,73.0
9172,8.0
9173,100.0
9174,41.0
9175,100.0
9176,100.0
9177,70.0
9178,100.0
9179,46.0
9180,96.0
9181,100.0
9182,100.0
9183,65.0
9184,77.0
9185,53.0
9186,100.0
9187,100.0
9188,100.0
9189,77.0
9190,100.0
9191,53.0
9192,100.0
9193,17.0
9194,17.0
9195,27.0
9196,44.0
9197,11.0
9198,55.0
9199,35.0
9200,19.0
9201,46.0
9202,100.0
9203,25.0
9204,36.0
9205,100.0
9206,100.0
9207,58.0
9208,36.0
9209,62.0
9210,45.0
9211,100.0
9212,63.0
9213,54.0
9214,7.0
9215,100.0
9216,16.0
9217,100.0
9218,100.0
9219,15.0
9220,21.0
9221,7.0
9222,29.0
9223,53.0
9224,25.0
9225,23.0
9226,100.0
9227,26.0
9228,45.0
9229,56.0
9230,54.0
9231,33.0
9232,66.0
9233,100.0
9234,55.0
9235,29.0
9236,100.0
9237,15.0
9238,23.0
9239,33.0
9240,38.0
9241,48.0
9242,100.0
9243,15.0
9244,7.0
9245,67.0
9246,13.0
9247,9.0
9248,11.0
9249,9.0
9250,100.0
9251,59.0
9252,26.0
9253,12.0
9254,75.0
9255,93.0
9256,37.0
9257,19.0
9258,83.0
9259,35.0
9260,100.0
9261,100.0
9262,100.0
9263,100.0
9264,13.0
9265,54.0
9266,36.0
9267,27.0
9268,100.0
9269,85.0
9270,7.0
9271,7.0
9272,100.0
9273,57.0
9274,97.0
9275,7.0
9276,35.0
9277,27.0
9278,100.0
9279,7.0
9280,59.0
9281,24.0
9282,21.0
9283,34.0
9284,19.0
9285,100.0
9286,65.0
9287,93.0
9288,100.0
9289,21.0
9290,66.0
9291,85.0
9292,17.0
9293,100.0
9294,23.0
9295,100.0
9296,73.0
9297,100.0
9298,93.0
9299,100.0
9300,19.0
9301,39.0
9302,79.0
9303,100.0
9304,100.0
9305,37.0
9306,20.0
9307,61.0
9308,100.0
9309,7.0
9310,31.0
9311,100.0
9312,31.0
9313,15.0
9314,29.0
9315,12.0
9316,42.0
9317,30.0
9318,65.0
9319,100.0
9320,100.0
9321,100.0
9322,100.0
9323,52.0
9324,100.0
9325,100.0
9326,17.0
9327,88.0
9328,45.0
9329,100.0
9330,100.0
9331,100.0
9332,65.0
9333,9.0
9334,30.0
9335,29.0
9336,16.0
9337,100.0
9338,58.0
9339,21.0
9340,68.0
9341,100.0
9342,61.0
9343,71.0
9344,21.0
9345,39.0
9346,11.0
9347,40.0
9348,100.0
9349,43.0
9350,96.0
9351,11.0
9352,23.0
9353,100.0
9354,100.0
9355,47.0
9356,35.0
9357,100.0
9358,100.0
9359,52.0
9360,11.0
9361,9.0
9362,53.0
9363,100.0
9364,16.0
9365,23.0
9366,100.0
9367,25.0
9368,100.0
9369,21.0
9370,65.0
9371,46.0
9372,100.0
9373,9.0
9374,33.0
9375,100.0
9376,100.0
9377,100.0
9378,41.0
9379,38.0
9380,58.0
9381,91.0
9382,46.0
9383,15.0
9384,22.0
9385,16.0
9386,11.0
9387,100.0
9388,29.0
9389,90.0
9390,86.0
9391,18.0
9392,76.0
9393,19.0
9394,100.0
9395,100.0
9396,99.0
9397,9.0
9398,52.0
9399,11.0
9400,34.0
9401,100.0
9402,32.0
9403,39.0
9404,20.0
9405,55.0
9406,89.0
9407,21.0
9408,25.0
9409,16.0
9410,100.0
9411,7.0
9412,100.0
9413,83.0
9414,13.0
9415,31.0
9416,26.0
9417,100.0
9418,11.0
9419,59.0
9420,59.0
9421,7.0
9422,41.0
9423,26.0
9424,45.0
9425,42.0
9426,30.0
9427,19.0
9428,25.0
9429,82.0
9430,100.0
9431,100.0
9432,35.0
9433,51.0
9434,7.0
9435,32.0
9436,84.0
9437,10.0
9438,69.0
9439,92.0
9440,25.0
9441,100.0
9442,100.0
9443,99.0
9444,55.0
9445,100.0
9446,13.0
9447,53.0
9448,15.0
9449,100.0
9450,25.0
9451,33.0
9452,43.0
9453,100.0
9454,7.0
9455,25.0
9456,97.0
9457,19.0
9458,67.0
9459,25.0
9460,100.0
9461,100.0
9462,24.0
9463,29.0
9464,25.0
9465,100.0
9466,18.0
9467,92.0
9468,41.0
9469,100.0
9470,19.0
9471,42.0
9472,41.0
9473,46.0
9474,22.0
9475,100.0
9476,100.0
9477,72.0
9478,65.0
9479,71.0
9480,95.0
9481,100.0
9482,78.0
9483,28.0
9484,87.0
9485,9.0
9486,61.0
9487,100.0
9488,20.0
9489,23.0
9490,93.0
9491,15.0
9492,23.0
9493,68.0
9494,19.0
9495,13.0
9496,97.0
9497,37.0
9498,13.0
9499,43.0
9500,100.0
9501,89.0
9502,25.0
9503,35.0
9504,100.0
9505,77.0
9506,85.0
9507,13.0
9508,21.0
9509,23.0
9510,35.0
9511,14.0
9512,15.0
9513,19.0
9514,87.0
9515,16.0
9516,57.0
9517,97.0
9518,13.0
9519,16.0
9520,51.0
9521,17.0
9522,100.0
9523,19.0
9524,100.0
9525,78.0
9526,13.0
9527,100.0
9528,30.0
9529,100.0
9530,94.0
9531,11.0
9532,69.0
9533,15.0
9534,60.0
9535,91.0
9536,72.0
9537,31.0
9538,7.0
9539,21.0
9540,31.0
9541,9.0
9542,14.0
9543,27.0
9544,24.0
9545,100.0
9546,39.0
9547,17.0
9548,14.0
9549,54.0
9550,7.0
9551,39.0
9552,9.0
9553,19.0
9554,13.0
9555,91.0
9556,100.0
9557,41.0
9558,58.0
9559,100.0
9560,100.0
9561,15.0
9562,100.0
9563,100.0
9564,11.0
9565,9.0
9566,100.0
9567,17.0
9568,37.0
9569,37.0
9570,100.0
9571,11.0
9572,17.0
9573,29.0
9574,45.0
9575,27.0
9576,79.0
9577,73.0
9578,12.0
9579,15.0
9580,77.0
9581,26.0
9582,61.0
9583,12.0
9584,35.0
9585,100.0
9586,17.0
9587,100.0
9588,29.0
9589,61.0
9590,99.0
9591,35.0
9592,23.0
9593,60.0
9594,59.0
9595,80.0
9596,54.0
9597,56.0
9598,77.0
9599,49.0
9600,100.0
9601,23.0
9602,25.0
9603,39.0
9604,100.0
9605,93.0
9606,100.0
9607,15.0
9608,100.0
9609,99.0
9610,42.0
9611,71.0
9612,77.0
9613,37.0
9614,35.0
9615,23.0
9616,39.0
9617,9.0
9618,100.0
9619,14.0
9620,100.0
9621,87.0
9622,85.0
9623,44.0
9624,100.0
9625,55.0
9626,68.0
9627,15.0
9628,9.0
9629,100.0
9630,69.0
9631,35.0
9632,34.0
9633,23.0
9634,100.0
9635,19.0
9636,19.0
9637,11.0
9638,43.0
9639,35.0
9640,68.0
9641,21.0
9642,8.0
9643,11.0
9644,100.0
9645,17.0
9646,41.0
9647,12.0
9648,100.0
9649,78.0
9650,46.0
9651,82.0
9652,34.0
9653,80.0
9654,100.0
9655,48.0
9656,55.0
9657,52.0
9658,44.0
9659,11.0
9660,100.0
9661,66.0
9662,18.0
9663,18.0
9664,32.0
9665,29.0
9666,48.0
9667,100.0
9668,61.0
9669,32.0
9670,100.0
9671,26.0
9672,59.0
9673,85.0
9674,86.0
9675,27.0
9676,100.0
9677,25.0
9678,58.0
9679,24.0
9680,56.0
9681,28.0
9682,84.0
9683,13.0
9684,95.0
9685,100.0
9686,26.0
9687,72.0
9688,37.0
9689,25.0
9690,88.0
9691,87.0
9692,100.0
9693,58.0
9694,15.0
9695,100.0
9696,90.0
9697,20.0
9698,7.0
9699,93.0
9700,36.0
9701,13.0
9702,100.0
9703,28.0
9704,44.0
9705,100.0
9706,13.0
9707,100.0
9708,11.0
9709,14.0
9710,19.0
9711,23.0
9712,100.0
9713,76.0
9714,65.0
9715,32.0
9716,32.0
9717,77.0
9718,100.0
9719,100.0
9720,14.0
9721,21.0
9722,19.0
9723,100.0
9724,20.0
9725,30.0
9726,100.0
9727,78.0
9728,100.0
9729,39.0
9730,91.0
9731,99.0
9732,65.0
9733,75.0
9734,17.0
9735,37.0
9736,100.0
9737,11.0
9738,29.0
9739,33.0
9740,34.0
9741,13.0
9742,12.0
9743,100.0
9744,33.0
9745,78.0
9746,45.0
9747,45.0
9748,100.0
9749,100.0
9750,52.0
9751,21.0
9752,100.0
9753,89.0
9754,18.0
9755,30.0
9756,14.0
9757,29.0
9758,7.0
9759,9.0
9760,100.0
9761,100.0
9762,73.0
9763,9.0
9764,100.0
9765,100.0
9766,18.0
9767,17.0
9768,44.0
9769,15.0
9770,47.0
9771,85.0
9772,7.0
9773,17.0
9774,50.0
9775,34.0
9776,15.0
9777,20.0
9778,100.0
9779,47.0
9780,35.0
9781,100.0
9782,76.0
9783,100.0
9784,57.0
9785,21.0
9786,47.0
9787,100.0
9788,62.0
9789,16.0
9790,100.0
9791,79.0
9792,100.0
9793,25.0
9794,50.0
9795,34.0
9796,25.0
9797,25.0
9798,46.0
9799,25.0
9800,67.0
9801,87.0
9802,88.0
9803,100.0
9804,11.0
9805,15.0
9806,53.0
9807,100.0
9808,100.0
9809,11.0
9810,17.0
9811,30.0
9812,87.0
9813,30.0
9814,26.0
9815,80.0
9816,27.0
9817,47.0
9818,15.0
9819,100.0
9820,100.0
9821,9.0
9822,34.0
9823,38.0
9824,42.0
9825,9.0
9826,88.0
9827,100.0
9828,90.0
9829,100.0
9830,43.0
9831,100.0
9832,44.0
9833,24.0
9834,67.0
9835,28.0
9836,100.0
9837,100.0
9838,38.0
9839,30.0
9840,39.0
9841,100.0
9842,100.0
9843,17.0
9844,100.0
9845,56.0
9846,100.0
9847,9.0
9848,23.0
9849,57.0
9850,38.0
9851,100.0
9852,23.0
9853,80.0
9854,100.0
9855,100.0
9856,11.0
9857,21.0
9858,100.0
9859,44.0
9860,100.0
9861,41.0
9862,64.0
9863,100.0
9864,15.0
9865,48.0
9866,100.0
9867,13.0
9868,21.0
9869,77.0
9870,100.0
9871,11.0
9872,21.0
9873,100.0
9874,71.0
9875,29.0
9876,100.0
9877,10.0
9878,53.0
9879,54.0
9880,100.0
9881,23.0
9882,100.0
9883,38.0
9884,11.0
9885,27.0
9886,100.0
9887,93.0
9888,100.0
9889,76.0
9890,11.0
9891,11.0
9892,39.0
9893,35.0
9894,31.0
9895,13.0
9896,96.0
9897,100.0
9898,19.0
9899,37.0
9900,19.0
9901,67.0
9902,100.0
9903,50.0
9904,63.0
9905,11.0
9906,80.0
9907,11.0
9908,37.0
9909,37.0
9910,39.0
9911,22.0
9912,35.0
9913,9.0
9914,43.0
9915,100.0
9916,61.0
9917,100.0
9918,42.0
9919,100.0
9920,37.0
9921,23.0
9922,7.0
9923,22.0
9924,7.0
9925,19.0
9926,66.0
9927,21.0
9928,82.0
9929,9.0
9930,83.0
9931,33.0
9932,92.0
9933,100.0
9934,31.0
9935,9.0
9936,100.0
9937,100.0
9938,14.0
9939,7.0
9940,43.0
9941,24.0
9942,100.0
9943,47.0
9944,43.0
9945,17.0
9946,94.0
9947,100.0
9948,55.0
9949,15.0
9950,17.0
9951,20.0
9952,75.0
9953,100.0
9954,26.0
9955,100.0
9956,59.0
9957,69.0
9958,88.0
9959,78.0
9960,11.0
9961,100.0
9962,79.0
9963,26.0
9964,88.0
9965,100.0
9966,71.0
9967,29.0
9968,19.0
9969,9.0
9970,24.0
9971,59.0
9972,51.0
9973,19.0
9974,17.0
9975,100.0
9976,80.0
9977,86.0
9978,9.0
9979,13.0
9980,56.0
9981,11.0
9982,37.0
9983,100.0
9984,100.0
9985,85.0
9986,13.0
9987,100.0
9988,100.0
9989,100.0
9990,11.0
9991,20.0
9992,100.0
9993,17.0
9994,22.0
9995,100.0
9996,21.0
9997,87.0
9998,78.0
9999,9.0
